,files,folder
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0027.jpg,panda
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0028.jpg,panda
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0029.jpg,panda
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0030.jpg,panda
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0031.jpg,panda
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0032.jpg,panda
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0033.jpg,panda
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0034.jpg,panda
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0035.jpg,panda
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0036.jpg,panda
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0037.jpg,panda
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\panda\image_0038.jpg,panda
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0001.jpg,pigeon
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0002.jpg,pigeon
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0003.jpg,pigeon
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0004.jpg,pigeon
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0005.jpg,pigeon
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0006.jpg,pigeon
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0007.jpg,pigeon
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0008.jpg,pigeon
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0009.jpg,pigeon
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0010.jpg,pigeon
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0011.jpg,pigeon
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0012.jpg,pigeon
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0013.jpg,pigeon
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0014.jpg,pigeon
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0015.jpg,pigeon
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0016.jpg,pigeon
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0017.jpg,pigeon
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0018.jpg,pigeon
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0019.jpg,pigeon
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0020.jpg,pigeon
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0021.jpg,pigeon
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0022.jpg,pigeon
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0023.jpg,pigeon
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0024.jpg,pigeon
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0025.jpg,pigeon
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0026.jpg,pigeon
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0027.jpg,pigeon
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0028.jpg,pigeon
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0029.jpg,pigeon
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0030.jpg,pigeon
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0031.jpg,pigeon
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0032.jpg,pigeon
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0033.jpg,pigeon
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0034.jpg,pigeon
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0035.jpg,pigeon
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0036.jpg,pigeon
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0037.jpg,pigeon
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0038.jpg,pigeon
38,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0039.jpg,pigeon
39,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0040.jpg,pigeon
40,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0041.jpg,pigeon
41,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0042.jpg,pigeon
42,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0043.jpg,pigeon
43,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0044.jpg,pigeon
44,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pigeon\image_0045.jpg,pigeon
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0001.jpg,pizza
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0002.jpg,pizza
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0003.jpg,pizza
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0004.jpg,pizza
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0005.jpg,pizza
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0006.jpg,pizza
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0007.jpg,pizza
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0008.jpg,pizza
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0009.jpg,pizza
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0010.jpg,pizza
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0011.jpg,pizza
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0012.jpg,pizza
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0013.jpg,pizza
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0014.jpg,pizza
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0015.jpg,pizza
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0016.jpg,pizza
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0017.jpg,pizza
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0018.jpg,pizza
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0019.jpg,pizza
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0020.jpg,pizza
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0021.jpg,pizza
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0022.jpg,pizza
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0023.jpg,pizza
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0024.jpg,pizza
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0025.jpg,pizza
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0026.jpg,pizza
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0027.jpg,pizza
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0028.jpg,pizza
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0029.jpg,pizza
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0030.jpg,pizza
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0031.jpg,pizza
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0032.jpg,pizza
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0033.jpg,pizza
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0034.jpg,pizza
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0035.jpg,pizza
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0036.jpg,pizza
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0037.jpg,pizza
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0038.jpg,pizza
38,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0039.jpg,pizza
39,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0040.jpg,pizza
40,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0041.jpg,pizza
41,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0042.jpg,pizza
42,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0043.jpg,pizza
43,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0044.jpg,pizza
44,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0045.jpg,pizza
45,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0046.jpg,pizza
46,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0047.jpg,pizza
47,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0048.jpg,pizza
48,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0049.jpg,pizza
49,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0050.jpg,pizza
50,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0051.jpg,pizza
51,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0052.jpg,pizza
52,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pizza\image_0053.jpg,pizza
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0001.jpg,platypus
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0002.jpg,platypus
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0003.jpg,platypus
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0004.jpg,platypus
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0005.jpg,platypus
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0006.jpg,platypus
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0007.jpg,platypus
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0008.jpg,platypus
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0009.jpg,platypus
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0010.jpg,platypus
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0011.jpg,platypus
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0012.jpg,platypus
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0013.jpg,platypus
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0014.jpg,platypus
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0015.jpg,platypus
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0016.jpg,platypus
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0017.jpg,platypus
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0018.jpg,platypus
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0019.jpg,platypus
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0020.jpg,platypus
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0021.jpg,platypus
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0022.jpg,platypus
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0023.jpg,platypus
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0024.jpg,platypus
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0025.jpg,platypus
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0026.jpg,platypus
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0027.jpg,platypus
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0028.jpg,platypus
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0029.jpg,platypus
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0030.jpg,platypus
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0031.jpg,platypus
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0032.jpg,platypus
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0033.jpg,platypus
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\platypus\image_0034.jpg,platypus
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0001.jpg,pyramid
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0002.jpg,pyramid
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0003.jpg,pyramid
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0004.jpg,pyramid
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0005.jpg,pyramid
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0006.jpg,pyramid
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0007.jpg,pyramid
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0008.jpg,pyramid
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0009.jpg,pyramid
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0010.jpg,pyramid
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0011.jpg,pyramid
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0012.jpg,pyramid
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0013.jpg,pyramid
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0014.jpg,pyramid
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0015.jpg,pyramid
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0016.jpg,pyramid
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0017.jpg,pyramid
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0018.jpg,pyramid
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0019.jpg,pyramid
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0020.jpg,pyramid
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0021.jpg,pyramid
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0022.jpg,pyramid
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0023.jpg,pyramid
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0024.jpg,pyramid
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0025.jpg,pyramid
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0026.jpg,pyramid
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0027.jpg,pyramid
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0028.jpg,pyramid
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0029.jpg,pyramid
29,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0030.jpg,pyramid
30,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0031.jpg,pyramid
31,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0032.jpg,pyramid
32,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0033.jpg,pyramid
33,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0034.jpg,pyramid
34,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0035.jpg,pyramid
35,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0036.jpg,pyramid
36,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0037.jpg,pyramid
37,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0038.jpg,pyramid
38,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0039.jpg,pyramid
39,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0040.jpg,pyramid
40,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0041.jpg,pyramid
41,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0042.jpg,pyramid
42,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0043.jpg,pyramid
43,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0044.jpg,pyramid
44,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0045.jpg,pyramid
45,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0046.jpg,pyramid
46,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0047.jpg,pyramid
47,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0048.jpg,pyramid
48,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0049.jpg,pyramid
49,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0050.jpg,pyramid
50,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0051.jpg,pyramid
51,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0052.jpg,pyramid
52,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0053.jpg,pyramid
53,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0054.jpg,pyramid
54,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0055.jpg,pyramid
55,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0056.jpg,pyramid
56,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\pyramid\image_0057.jpg,pyramid
0,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0001.jpg,revolver
1,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0002.jpg,revolver
2,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0003.jpg,revolver
3,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0004.jpg,revolver
4,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0005.jpg,revolver
5,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0006.jpg,revolver
6,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0007.jpg,revolver
7,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0008.jpg,revolver
8,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0009.jpg,revolver
9,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0010.jpg,revolver
10,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0011.jpg,revolver
11,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0012.jpg,revolver
12,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0013.jpg,revolver
13,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0014.jpg,revolver
14,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0015.jpg,revolver
15,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0016.jpg,revolver
16,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0017.jpg,revolver
17,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0018.jpg,revolver
18,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0019.jpg,revolver
19,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0020.jpg,revolver
20,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0021.jpg,revolver
21,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0022.jpg,revolver
22,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0023.jpg,revolver
23,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0024.jpg,revolver
24,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0025.jpg,revolver
25,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0026.jpg,revolver
26,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0027.jpg,revolver
27,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0028.jpg,revolver
28,C:\Users\info-06\Desktop\Game#\client work\bhavya\cnn\101_ObjectCategories\revolver\image_0029.jpg,revolver
